confidence_definition,config_path,created_at_utc,dataset_hash,dataset_path,eval_script,evalset,exact_match,f1,max_steps,model,model_short,num_eval_examples,num_train_epochs,predictions_path,run_id,seed,subset_draw_id,subset_fraction,subset_size,train_budget_type,train_dataset_hash,train_dataset_path,train_run_id,train_subset,metrics_path,addsent_drop_f1,addsent_drop_em,addonesent_drop_f1,addonesent_drop_em
joint,results/round3e_electra_small/configs/electra_small__ambiguous__frac0p333__seed42__same_epochs.yaml,2026-05-23T06:06:28Z,sha256:698ce6f7c1779b1b83d253f1c1b3fc2058f278ec4e656dae445dc5c7a7de98df,data/qa/addsent.jsonl,run.py/custom_squad_postprocess,addsent,44.69101123595506,50.970000948851364,,google/electra-small-discriminator,electra_small,3560,3.0,results/round3e_electra_small/predictions/electra_small__ambiguous__frac0p333__seed42__same_epochs__addsent.jsonl,electra_small__ambiguous__frac0p333__seed42__same_epochs__addsent,42,,0.333,29170,same_epochs,sha256:02ad1c8063f710c0ca0d99d51e8557d766fd7dfb31d49540456bcaee38f55d02,data/subsets/round3e_electra/joint/ambiguous_frac0p333.jsonl,electra_small__ambiguous__frac0p333__seed42__same_epochs,ambiguous,results/round3e_electra_small/metrics/raw/electra_small__ambiguous__frac0p333__seed42__same_epochs__addsent.json,29.497315787501975,27.72147693812252,18.85461430997534,17.73985247178323
joint,results/round3e_electra_small/configs/electra_small__ambiguous__frac0p333__seed42__same_epochs.yaml,2026-05-23T06:05:28Z,sha256:940197b8001a1309109a52f2d51d1b3eb25d1db49950b24705dc8641f1c19502,data/qa/squad_dev.jsonl,run.py/custom_squad_postprocess,squad_dev,72.41248817407758,80.46731673635334,,google/electra-small-discriminator,electra_small,10570,3.0,results/round3e_electra_small/predictions/electra_small__ambiguous__frac0p333__seed42__same_epochs__squad_dev.jsonl,electra_small__ambiguous__frac0p333__seed42__same_epochs__squad_dev,42,,0.333,29170,same_epochs,sha256:02ad1c8063f710c0ca0d99d51e8557d766fd7dfb31d49540456bcaee38f55d02,data/subsets/round3e_electra/joint/ambiguous_frac0p333.jsonl,electra_small__ambiguous__frac0p333__seed42__same_epochs,ambiguous,results/round3e_electra_small/metrics/raw/electra_small__ambiguous__frac0p333__seed42__same_epochs__squad_dev.json,29.497315787501975,27.72147693812252,18.85461430997534,17.73985247178323
joint,results/round3e_electra_small/configs/electra_small__ambiguous__frac0p333__seed87__same_epochs.yaml,2026-05-23T06:13:54Z,sha256:fe4b4d10a7d1a5afed58183078a4fe10820af5537d4e28a82cab990673fb0d6c,data/qa/addonesent.jsonl,run.py/custom_squad_postprocess,addonesent,56.63122551762731,63.48278473102327,,google/electra-small-discriminator,electra_small,1787,3.0,results/round3e_electra_small/predictions/electra_small__ambiguous__frac0p333__seed87__same_epochs__addonesent.jsonl,electra_small__ambiguous__frac0p333__seed87__same_epochs__addonesent,87,,0.333,29170,same_epochs,sha256:02ad1c8063f710c0ca0d99d51e8557d766fd7dfb31d49540456bcaee38f55d02,data/subsets/round3e_electra/joint/ambiguous_frac0p333.jsonl,electra_small__ambiguous__frac0p333__seed87__same_epochs,ambiguous,results/round3e_electra_small/metrics/raw/electra_small__ambiguous__frac0p333__seed87__same_epochs__addonesent.json,28.441161227695197,26.507074293367914,17.56432877400023,16.05562405663948
joint,results/round3e_electra_small/configs/electra_small__ambiguous__frac0p333__seed87__same_epochs.yaml,2026-05-23T06:13:15Z,sha256:698ce6f7c1779b1b83d253f1c1b3fc2058f278ec4e656dae445dc5c7a7de98df,data/qa/addsent.jsonl,run.py/custom_squad_postprocess,addsent,46.17977528089887,52.605952277328306,,google/electra-small-discriminator,electra_small,3560,3.0,results/round3e_electra_small/predictions/electra_small__ambiguous__frac0p333__seed87__same_epochs__addsent.jsonl,electra_small__ambiguous__frac0p333__seed87__same_epochs__addsent,87,,0.333,29170,same_epochs,sha256:02ad1c8063f710c0ca0d99d51e8557d766fd7dfb31d49540456bcaee38f55d02,data/subsets/round3e_electra/joint/ambiguous_frac0p333.jsonl,electra_small__ambiguous__frac0p333__seed87__same_epochs,ambiguous,results/round3e_electra_small/metrics/raw/electra_small__ambiguous__frac0p333__seed87__same_epochs__addsent.json,28.441161227695197,26.507074293367914,17.56432877400023,16.05562405663948
joint,results/round3e_electra_small/configs/electra_small__ambiguous__frac0p333__seed87__same_epochs.yaml,2026-05-23T06:12:21Z,sha256:940197b8001a1309109a52f2d51d1b3eb25d1db49950b24705dc8641f1c19502,data/qa/squad_dev.jsonl,run.py/custom_squad_postprocess,squad_dev,72.68684957426679,81.0471135050235,,google/electra-small-discriminator,electra_small,10570,3.0,results/round3e_electra_small/predictions/electra_small__ambiguous__frac0p333__seed87__same_epochs__squad_dev.jsonl,electra_small__ambiguous__frac0p333__seed87__same_epochs__squad_dev,87,,0.333,29170,same_epochs,sha256:02ad1c8063f710c0ca0d99d51e8557d766fd7dfb31d49540456bcaee38f55d02,data/subsets/round3e_electra/joint/ambiguous_frac0p333.jsonl,electra_small__ambiguous__frac0p333__seed87__same_epochs,ambiguous,results/round3e_electra_small/metrics/raw/electra_small__ambiguous__frac0p333__seed87__same_epochs__squad_dev.json,28.441161227695197,26.507074293367914,17.56432877400023,16.05562405663948
joint,results/round3e_electra_small/configs/electra_small__easy__frac0p333__seed100__same_epochs.yaml,2026-05-23T05:47:39Z,sha256:fe4b4d10a7d1a5afed58183078a4fe10820af5537d4e28a82cab990673fb0d6c,data/qa/addonesent.jsonl,run.py/custom_squad_postprocess,addonesent,51.091214325685506,57.479877530736104,,google/electra-small-discriminator,electra_small,1787,3.0,results/round3e_electra_small/predictions/electra_small__easy__frac0p333__seed100__same_epochs__addonesent.jsonl,electra_small__easy__frac0p333__seed100__same_epochs__addonesent,100,,0.333,29170,same_epochs,sha256:41f6bc0ccbddcd0e799e97985a07e29c56cdce7807921adf8693efee89bec6c3,data/subsets/round3e_electra/joint/easy_frac0p333.jsonl,electra_small__easy__frac0p333__seed100__same_epochs,easy,results/round3e_electra_small/metrics/raw/electra_small__easy__frac0p333__seed100__same_epochs__addonesent.json,28.921097508838514,27.050482072433105,18.487087453870842,17.082863252365577
joint,results/round3e_electra_small/configs/electra_small__easy__frac0p333__seed100__same_epochs.yaml,2026-05-23T05:46:43Z,sha256:698ce6f7c1779b1b83d253f1c1b3fc2058f278ec4e656dae445dc5c7a7de98df,data/qa/addsent.jsonl,run.py/custom_squad_postprocess,addsent,41.12359550561798,47.04586747576843,,google/electra-small-discriminator,electra_small,3560,3.0,results/round3e_electra_small/predictions/electra_small__easy__frac0p333__seed100__same_epochs__addsent.jsonl,electra_small__easy__frac0p333__seed100__same_epochs__addsent,100,,0.333,29170,same_epochs,sha256:41f6bc0ccbddcd0e799e97985a07e29c56cdce7807921adf8693efee89bec6c3,data/subsets/round3e_electra/joint/easy_frac0p333.jsonl,electra_small__easy__frac0p333__seed100__same_epochs,easy,results/round3e_electra_small/metrics/raw/electra_small__easy__frac0p333__seed100__same_epochs__addsent.json,28.921097508838514,27.050482072433105,18.487087453870842,17.082863252365577
joint,results/round3e_electra_small/configs/electra_small__easy__frac0p333__seed100__same_epochs.yaml,2026-05-23T05:45:45Z,sha256:940197b8001a1309109a52f2d51d1b3eb25d1db49950b24705dc8641f1c19502,data/qa/squad_dev.jsonl,run.py/custom_squad_postprocess,squad_dev,68.17407757805108,75.96696498460695,,google/electra-small-discriminator,electra_small,10570,3.0,results/round3e_electra_small/predictions/electra_small__easy__frac0p333__seed100__same_epochs__squad_dev.jsonl,electra_small__easy__frac0p333__seed100__same_epochs__squad_dev,100,,0.333,29170,same_epochs,sha256:41f6bc0ccbddcd0e799e97985a07e29c56cdce7807921adf8693efee89bec6c3,data/subsets/round3e_electra/joint/easy_frac0p333.jsonl,electra_small__easy__frac0p333__seed100__same_epochs,easy,results/round3e_electra_small/metrics/raw/electra_small__easy__frac0p333__seed100__same_epochs__squad_dev.json,28.921097508838514,27.050482072433105,18.487087453870842,17.082863252365577
joint,results/round3e_electra_small/configs/electra_small__easy__frac0p333__seed13__same_epochs.yaml,2026-05-23T05:21:37Z,sha256:fe4b4d10a7d1a5afed58183078a4fe10820af5537d4e28a82cab990673fb0d6c,data/qa/addonesent.jsonl,run.py/custom_squad_postprocess,addonesent,51.03525461667599,57.608825038928394,,google/electra-small-discriminator,electra_small,1787,3.0,results/round3e_electra_small/predictions/electra_small__easy__frac0p333__seed13__same_epochs__addonesent.jsonl,electra_small__easy__frac0p333__seed13__same_epochs__addonesent,13,,0.333,29170,same_epochs,sha256:41f6bc0ccbddcd0e799e97985a07e29c56cdce7807921adf8693efee89bec6c3,data/subsets/round3e_electra/joint/easy_frac0p333.jsonl,electra_small__easy__frac0p333__seed13__same_epochs,easy,results/round3e_electra_small/metrics/raw/electra_small__easy__frac0p333__seed13__same_epochs__addonesent.json,29.489973587014205,27.5936506755392,18.429190313898964,17.14828369931265
joint,results/round3e_electra_small/configs/electra_small__easy__frac0p333__seed13__same_epochs.yaml,2026-05-23T05:20:45Z,sha256:698ce6f7c1779b1b83d253f1c1b3fc2058f278ec4e656dae445dc5c7a7de98df,data/qa/addsent.jsonl,run.py/custom_squad_postprocess,addsent,40.58988764044944,46.54804176581315,,google/electra-small-discriminator,electra_small,3560,3.0,results/round3e_electra_small/predictions/electra_small__easy__frac0p333__seed13__same_epochs__addsent.jsonl,electra_small__easy__frac0p333__seed13__same_epochs__addsent,13,,0.333,29170,same_epochs,sha256:41f6bc0ccbddcd0e799e97985a07e29c56cdce7807921adf8693efee89bec6c3,data/subsets/round3e_electra/joint/easy_frac0p333.jsonl,electra_small__easy__frac0p333__seed13__same_epochs,easy,results/round3e_electra_small/metrics/raw/electra_small__easy__frac0p333__seed13__same_epochs__addsent.json,29.489973587014205,27.5936506755392,18.429190313898964,17.14828369931265
joint,results/round3e_electra_small/configs/electra_small__easy__frac0p333__seed13__same_epochs.yaml,2026-05-23T05:19:46Z,sha256:940197b8001a1309109a52f2d51d1b3eb25d1db49950b24705dc8641f1c19502,data/qa/squad_dev.jsonl,run.py/custom_squad_postprocess,squad_dev,68.18353831598864,76.03801535282736,,google/electra-small-discriminator,electra_small,10570,3.0,results/round3e_electra_small/predictions/electra_small__easy__frac0p333__seed13__same_epochs__squad_dev.jsonl,electra_small__easy__frac0p333__seed13__same_epochs__squad_dev,13,,0.333,29170,same_epochs,sha256:41f6bc0ccbddcd0e799e97985a07e29c56cdce7807921adf8693efee89bec6c3,data/subsets/round3e_electra/joint/easy_frac0p333.jsonl,electra_small__easy__frac0p333__seed13__same_epochs,easy,results/round3e_electra_small/metrics/raw/electra_small__easy__frac0p333__seed13__same_epochs__squad_dev.json,29.489973587014205,27.5936506755392,18.429190313898964,17.14828369931265
joint,results/round3e_electra_small/configs/electra_small__easy__frac0p333__seed21__same_epochs.yaml,2026-05-23T05:28:09Z,sha256:fe4b4d10a7d1a5afed58183078a4fe10820af5537d4e28a82cab990673fb0d6c,data/qa/addonesent.jsonl,run.py/custom_squad_postprocess,addonesent,50.02797985450476,56.85372382048514,,google/electra-small-discriminator,electra_small,1787,3.0,results/round3e_electra_small/predictions/electra_small__easy__frac0p333__seed21__same_epochs__addonesent.jsonl,electra_small__easy__frac0p333__seed21__same_epochs__addonesent,21,,0.333,29170,same_epochs,sha256:41f6bc0ccbddcd0e799e97985a07e29c56cdce7807921adf8693efee89bec6c3,data/subsets/round3e_electra/joint/easy_frac0p333.jsonl,electra_small__easy__frac0p333__seed21__same_epochs,easy,results/round3e_electra_small/metrics/raw/electra_small__easy__frac0p333__seed21__same_epochs__addonesent.json,29.261649780241477,27.26906232393992,18.629660283451344,17.550071233480104
joint,results/round3e_electra_small/configs/electra_small__easy__frac0p333__seed21__same_epochs.yaml,2026-05-23T05:27:30Z,sha256:698ce6f7c1779b1b83d253f1c1b3fc2058f278ec4e656dae445dc5c7a7de98df,data/qa/addsent.jsonl,run.py/custom_squad_postprocess,addsent,40.30898876404494,46.22173432369501,,google/electra-small-discriminator,electra_small,3560,3.0,results/round3e_electra_small/predictions/electra_small__easy__frac0p333__seed21__same_epochs__addsent.jsonl,electra_small__easy__frac0p333__seed21__same_epochs__addsent,21,,0.333,29170,same_epochs,sha256:41f6bc0ccbddcd0e799e97985a07e29c56cdce7807921adf8693efee89bec6c3,data/subsets/round3e_electra/joint/easy_frac0p333.jsonl,electra_small__easy__frac0p333__seed21__same_epochs,easy,results/round3e_electra_small/metrics/raw/electra_small__easy__frac0p333__seed21__same_epochs__addsent.json,29.261649780241477,27.26906232393992,18.629660283451344,17.550071233480104
joint,results/round3e_electra_small/configs/electra_small__easy__frac0p333__seed21__same_epochs.yaml,2026-05-23T05:26:33Z,sha256:940197b8001a1309109a52f2d51d1b3eb25d1db49950b24705dc8641f1c19502,data/qa/squad_dev.jsonl,run.py/custom_squad_postprocess,squad_dev,67.57805108798486,75.48338410393649,,google/electra-small-discriminator,electra_small,10570,3.0,results/round3e_electra_small/predictions/electra_small__easy__frac0p333__seed21__same_epochs__squad_dev.jsonl,electra_small__easy__frac0p333__seed21__same_epochs__squad_dev,21,,0.333,29170,same_epochs,sha256:41f6bc0ccbddcd0e799e97985a07e29c56cdce7807921adf8693efee89bec6c3,data/subsets/round3e_electra/joint/easy_frac0p333.jsonl,electra_small__easy__frac0p333__seed21__same_epochs,easy,results/round3e_electra_small/metrics/raw/electra_small__easy__frac0p333__seed21__same_epochs__squad_dev.json,29.261649780241477,27.26906232393992,18.629660283451344,17.550071233480104
joint,results/round3e_electra_small/configs/electra_small__easy__frac0p333__seed42__same_epochs.yaml,2026-05-23T05:34:31Z,sha256:fe4b4d10a7d1a5afed58183078a4fe10820af5537d4e28a82cab990673fb0d6c,data/qa/addonesent.jsonl,run.py/custom_squad_postprocess,addonesent,50.25181869054281,56.590293178935475,,google/electra-small-discriminator,electra_small,1787,3.0,results/round3e_electra_small/predictions/electra_small__easy__frac0p333__seed42__same_epochs__addonesent.jsonl,electra_small__easy__frac0p333__seed42__same_epochs__addonesent,42,,0.333,29170,same_epochs,sha256:41f6bc0ccbddcd0e799e97985a07e29c56cdce7807921adf8693efee89bec6c3,data/subsets/round3e_electra/joint/easy_frac0p333.jsonl,electra_small__easy__frac0p333__seed42__same_epochs,easy,results/round3e_electra_small/metrics/raw/electra_small__easy__frac0p333__seed42__same_epochs__addonesent.json,30.073354883943068,28.21991963687774,19.137470647376496,17.827651508132682
joint,results/round3e_electra_small/configs/electra_small__easy__frac0p333__seed42__same_epochs.yaml,2026-05-23T05:33:47Z,sha256:698ce6f7c1779b1b83d253f1c1b3fc2058f278ec4e656dae445dc5c7a7de98df,data/qa/addsent.jsonl,run.py/custom_squad_postprocess,addsent,39.859550561797754,45.6544089423689,,google/electra-small-discriminator,electra_small,3560,3.0,results/round3e_electra_small/predictions/electra_small__easy__frac0p333__seed42__same_epochs__addsent.jsonl,electra_small__easy__frac0p333__seed42__same_epochs__addsent,42,,0.333,29170,same_epochs,sha256:41f6bc0ccbddcd0e799e97985a07e29c56cdce7807921adf8693efee89bec6c3,data/subsets/round3e_electra/joint/easy_frac0p333.jsonl,electra_small__easy__frac0p333__seed42__same_epochs,easy,results/round3e_electra_small/metrics/raw/electra_small__easy__frac0p333__seed42__same_epochs__addsent.json,30.073354883943068,28.21991963687774,19.137470647376496,17.827651508132682
joint,results/round3e_electra_small/configs/electra_small__easy__frac0p333__seed42__same_epochs.yaml,2026-05-23T05:32:50Z,sha256:940197b8001a1309109a52f2d51d1b3eb25d1db49950b24705dc8641f1c19502,data/qa/squad_dev.jsonl,run.py/custom_squad_postprocess,squad_dev,68.0794701986755,75.72776382631197,,google/electra-small-discriminator,electra_small,10570,3.0,results/round3e_electra_small/predictions/electra_small__easy__frac0p333__seed42__same_epochs__squad_dev.jsonl,electra_small__easy__frac0p333__seed42__same_epochs__squad_dev,42,,0.333,29170,same_epochs,sha256:41f6bc0ccbddcd0e799e97985a07e29c56cdce7807921adf8693efee89bec6c3,data/subsets/round3e_electra/joint/easy_frac0p333.jsonl,electra_small__easy__frac0p333__seed42__same_epochs,easy,results/round3e_electra_small/metrics/raw/electra_small__easy__frac0p333__seed42__same_epochs__squad_dev.json,30.073354883943068,28.21991963687774,19.137470647376496,17.827651508132682
joint,results/round3e_electra_small/configs/electra_small__easy__frac0p333__seed87__same_epochs.yaml,2026-05-23T05:41:08Z,sha256:fe4b4d10a7d1a5afed58183078a4fe10820af5537d4e28a82cab990673fb0d6c,data/qa/addonesent.jsonl,run.py/custom_squad_postprocess,addonesent,51.31505316172356,57.91773044233749,,google/electra-small-discriminator,electra_small,1787,3.0,results/round3e_electra_small/predictions/electra_small__easy__frac0p333__seed87__same_epochs__addonesent.jsonl,electra_small__easy__frac0p333__seed87__same_epochs__addonesent,87,,0.333,29170,same_epochs,sha256:41f6bc0ccbddcd0e799e97985a07e29c56cdce7807921adf8693efee89bec6c3,data/subsets/round3e_electra/joint/easy_frac0p333.jsonl,electra_small__easy__frac0p333__seed87__same_epochs,easy,results/round3e_electra_small/metrics/raw/electra_small__easy__frac0p333__seed87__same_epochs__addonesent.json,30.344778879095472,27.923022546320418,18.661933633362857,17.029317699203595
